participant	task	step	word	lemma	pos	z	start_obj	end_obj
6_2c	3	18866	NA	NA	NA	3	Apple	Apple
6_2c	3	18900	NA	NA	NA	1	Apple	Apple
6_2c	3	18942	Apple	Apple	PROPN	1	Apple	Apple
6_2c	3	18963	Apple	Apple	PROPN	4	Apple	Apple
6_2c	3	18981	Apple	Apple	PROPN	2	Apple	Apple
6_2c	3	19039	NA	NA	NA	2	Apple	Apple
6_2c	3	19080	NA	NA	NA	1	Apple	Apple
6_2c	3	19109	walking	walk	VERB	1	Apple	Apple
6_2c	3	19143	walking	walk	VERB	3	Apple	Apple
6_2c	3	19152	walking	walk	VERB	2	Apple	Apple
6_2c	3	19153	towards	towards	ADP	2	Apple	Apple
6_2c	3	19188	towards	towards	ADP	8	Apple	Apple
6_2c	3	19233	NA	NA	NA	8	Apple	Apple
6_2c	3	19251	trash	trash	NOUN	3	Apple	Apple
6_2c	3	19260	trash	trash	NOUN	1	Apple	Apple
6_2c	3	19277	can	can	NOUN	1	Apple	Apple
6_2c	3	19278	can	can	NOUN	3	Apple	None
6_2c	3	19302	NA	NA	NA	3	Apple	None
6_2c	3	19332	NA	NA	NA	1	None	None
6_2c	3	19395	NA	NA	NA	3	None	None
6_2c	3	19431	NA	NA	NA	1	None	None
6_2c	3	19470	threw	throw	VERB	1	None	None
6_2c	3	19523	NA	NA	NA	1	None	None
6_2c	3	19576	Apple	Apple	PROPN	1	None	None
6_2c	3	19603	into	into	ADP	1	None	None
6_2c	3	19647	NA	NA	NA	1	None	None
6_2c	3	19708	but	but	CCONJ	1	None	None
6_2c	3	19734	NA	NA	NA	1	None	None
6_2c	3	19746	NA	NA	NA	3	None	None
6_2c	3	19764	NA	NA	NA	5	None	None
6_2c	3	19765	n't	not	PART	5	None	None
6_2c	3	19782	n't	not	PART	3	None	None
6_2c	3	19799	make	make	VERB	3	None	None
6_2c	3	19800	make	make	VERB	1	None	None
6_2c	3	19809	make	make	VERB	3	None	None
6_2c	3	19817	till	till	SCONJ	3	None	None
6_2c	3	19845	till	till	SCONJ	4	None	None
6_2c	3	19850	NA	NA	NA	4	None	None
6_2c	3	19860	fell	fall	VERB	4	None	None
6_2c	3	19863	fell	fall	VERB	8	None	None
6_2c	3	19869	out	out	ADP	8	None	None
6_2c	3	19872	out	out	ADP	2	None	Knife
6_2c	3	19882	NA	NA	NA	2	None	Knife
6_2c	3	19953	NA	NA	NA	3	Knife	Knife
6_2c	3	19989	NA	NA	NA	4	Knife	Knife
6_2c	3	20007	NA	NA	NA	8	Knife	Fork
6_2c	3	20124	NA	NA	NA	3	Fork	Cup
6_2c	3	20151	NA	NA	NA	4	Cup	Cup
6_2c	3	20187	NA	NA	NA	8	Cup	Cup
6_2c	3	20196	NA	NA	NA	4	Cup	Cup
6_2c	3	20211	I	-PRON-	PRON	4	Cup	Cup
6_2c	3	20214	I	-PRON-	PRON	8	Cup	Cup
6_2c	3	20223	I	-PRON-	PRON	2	Cup	Cup
6_2c	3	20232	I	-PRON-	PRON	7	Cup	Cup
6_2c	3	20264	am	be	AUX	7	Cup	Cup
6_2c	3	20273	in	in	ADP	7	Cup	Cup
6_2c	3	20277	in	in	ADP	2	Cup	Cup
6_2c	3	20284	taking	take	VERB	2	Cup	Cup
6_2c	3	20318	up	up	ADP	2	Cup	Cup
6_2c	3	20336	NA	NA	NA	2	Cup	Cup
6_2c	3	20345	mug	mug	NOUN	2	Cup	Cup
6_2c	3	20372	from	from	ADP	2	Cup	Cup
6_2c	3	20389	NA	NA	NA	2	Cup	Cup
6_2c	3	20398	table	table	NOUN	2	Cup	Cup
6_2c	3	20441	and	and	CCONJ	2	Cup	Cup
6_2c	3	20457	and	and	CCONJ	1	Cup	Cup
6_2c	3	20458	walked	walk	VERB	1	Cup	Cup
6_2c	3	20475	walked	walk	VERB	3	Cup	Cup
6_2c	3	20476	toward	toward	ADP	3	Cup	Cup
6_2c	3	20484	toward	toward	ADP	7	Cup	Cup
6_2c	3	20519	NA	NA	NA	7	Cup	Cup
6_2c	3	20528	sink	sink	NOUN	7	Cup	Cup
6_2c	3	20529	sink	sink	NOUN	2	Cup	Cup
6_2c	3	20545	NA	NA	NA	2	Cup	Cup
6_2c	3	20547	NA	NA	NA	7	Cup	Cup
6_2c	3	20574	NA	NA	NA	1	Cup	Cup
6_2c	3	20601	NA	NA	NA	3	Cup	Cup
6_2c	3	20619	NA	NA	NA	5	Cup	Cup
6_2c	3	20646	NA	NA	NA	3	Cup	Cup
6_2c	3	20664	NA	NA	NA	1	Cup	None
6_2c	3	20682	NA	NA	NA	3	None	Cup
6_2c	3	20745	NA	NA	NA	1	Cup	Cup
6_2c	3	20759	I	-PRON-	PRON	1	Cup	Cup
6_2c	3	20763	I	-PRON-	PRON	3	Cup	Cup
6_2c	3	20783	just	just	ADV	3	Cup	Cup
6_2c	3	20790	just	just	ADV	1	Cup	Cup
6_2c	3	20797	put	put	VERB	1	Cup	Cup
6_2c	3	20806	NA	NA	NA	1	Cup	Cup
6_2c	3	20816	mug	mug	NOUN	1	Cup	Cup
6_2c	3	20834	into	into	ADP	1	Cup	Cup
6_2c	3	20853	into	into	ADP	3	Cup	Cup
6_2c	3	20871	into	into	ADP	1	Cup	Cup
6_2c	3	20880	into	into	ADP	3	Cup	Cup
6_2c	3	20889	into	into	ADP	5	Cup	Cup
6_2c	3	20895	NA	NA	NA	5	Cup	Cup
6_2c	3	20898	NA	NA	NA	3	Cup	Cup
6_2c	3	20902	sink	sink	NOUN	3	Cup	Cup
6_2c	3	20916	NA	NA	NA	3	Cup	Cup
6_2c	3	20988	NA	NA	NA	1	Cup	Cup
6_2c	3	21069	NA	NA	NA	3	Cup	Cup
6_2c	3	21096	NA	NA	NA	1	Cup	Cup
6_2c	3	21100	turn	turn	VERB	1	Cup	Cup
6_2c	3	21118	on	on	ADP	1	Cup	Cup
6_2c	3	21123	NA	NA	NA	1	Cup	Cup
6_2c	3	21132	NA	NA	NA	3	Cup	Cup
6_2c	3	21141	NA	NA	NA	7	Cup	Cup
6_2c	3	21176	'm	be	AUX	7	Cup	Cup
6_2c	3	21177	'm	be	AUX	3	Cup	Cup
6_2c	3	21186	'm	be	AUX	1	Cup	Cup
6_2c	3	21215	washing	wash	VERB	1	Cup	Cup
6_2c	3	21231	washing	wash	VERB	5	Cup	Cup
6_2c	3	21240	NA	NA	NA	5	Cup	Cup
6_2c	3	21258	NA	NA	NA	3	Cup	Cup
6_2c	3	21262	using	use	VERB	3	Cup	Cup
6_2c	3	21285	using	use	VERB	1	Cup	Cup
6_2c	3	21323	NA	NA	NA	1	Cup	Cup
6_2c	3	21340	water	water	NOUN	1	Cup	Cup
6_2c	3	21366	water	water	NOUN	3	Cup	Cup
6_2c	3	21367	out	out	SCONJ	3	Cup	Cup
6_2c	3	21393	out	out	SCONJ	2	Cup	Cup
6_2c	3	21411	out	out	SCONJ	7	Cup	Cup
6_2c	3	21472	of	of	ADP	7	Cup	Cup
6_2c	3	21474	of	of	ADP	2	Cup	Cup
6_2c	3	21477	NA	NA	NA	2	Cup	Cup
6_2c	3	21491	is	be	AUX	2	Cup	Cup
6_2c	3	21495	clean	clean	ADJ	2	Cup	Cup
6_2c	3	21501	clean	clean	ADJ	1	Cup	Cup
6_2c	3	21520	so	so	ADV	1	Cup	Cup
6_2c	3	21537	NA	NA	NA	1	Cup	Cup
6_2c	3	21555	NA	NA	NA	6	Cup	Cup
6_2c	3	21563	picked	pick	VERB	6	Cup	Cup
6_2c	3	21573	picked	pick	VERB	9	Cup	Cup
6_2c	3	21582	picked	pick	VERB	6	Cup	None
6_2c	3	21586	NA	NA	NA	6	Cup	None
6_2c	3	21592	up	up	ADP	6	Cup	None
6_2c	3	21601	from	from	ADP	6	Cup	None
6_2c	3	21636	NA	NA	NA	6	Cup	None
6_2c	3	21645	NA	NA	NA	4	None	None
6_2c	3	21663	NA	NA	NA	8	None	None
6_2c	3	21681	and	and	CCONJ	2	None	None
6_2c	3	21699	NA	NA	NA	2	None	None
6_2c	3	21716	am	be	AUX	2	None	None
6_2c	3	21753	am	be	AUX	6	None	None
6_2c	3	21780	am	be	AUX	2	None	None
6_2c	3	21787	putting	put	VERB	2	None	None
6_2c	3	21804	NA	NA	NA	2	None	None
6_2c	3	21807	NA	NA	NA	8	None	Knife
6_2c	3	21829	onto	onto	ADP	8	None	Knife
6_2c	3	21856	NA	NA	NA	8	None	Knife
6_2c	3	21865	counter	counter	NOUN	8	None	Knife
6_2c	3	21898	for	for	ADP	8	None	Knife
6_2c	3	21915	for	for	ADP	2	Knife	Knife
6_2c	3	21916	NA	NA	NA	2	Knife	Knife
6_2c	3	21924	NA	NA	NA	3	Knife	Knife
6_2c	3	21925	to	to	PART	3	Knife	Knife
6_2c	3	21933	to	to	PART	1	Knife	Knife
6_2c	3	21951	dry	dry	VERB	1	Knife	Knife
6_2c	3	21960	NA	NA	NA	1	Knife	Knife
6_2c	3	22005	NA	NA	NA	3	Knife	Knife
6_2c	3	22059	'm	be	AUX	3	Knife	Knife
6_2c	3	22068	'm	be	AUX	1	Knife	Knife
6_2c	3	22092	walking	walk	VERB	1	Knife	Knife
6_2c	3	22110	back	back	ADV	1	Knife	Knife
6_2c	3	22133	to	to	ADP	1	Knife	Knife
6_2c	3	22138	her	-PRON-	PRON	1	Knife	Knife
6_2c	3	22147	the	the	DET	1	Knife	Knife
6_2c	3	22151	lunch	lunch	NOUN	1	Knife	Knife
6_2c	3	22158	lunch	lunch	NOUN	3	Knife	Knife
6_2c	3	22166	table	table	NOUN	3	Knife	Knife
6_2c	3	22202	NA	NA	NA	3	Knife	Knife
6_2c	3	22212	NA	NA	NA	1	Knife	Knife
6_2c	3	22221	NA	NA	NA	4	Knife	Knife
6_2c	3	22239	NA	NA	NA	8	Knife	Knife
6_2c	3	22248	NA	NA	NA	7	Knife	Knife
6_2c	3	22271	'm	be	AUX	7	Knife	Knife
6_2c	3	22307	picking	pick	VERB	7	Knife	Knife
6_2c	3	22324	up	up	ADP	7	Knife	Knife
6_2c	3	22329	up	up	ADP	2	Knife	Knife
6_2c	3	22333	NA	NA	NA	2	Knife	Knife
6_2c	3	22338	knife	knife	NOUN	2	Knife	Knife
6_2c	3	22354	NA	NA	NA	2	Knife	Knife
6_2c	3	22382	right	right	ADJ	2	Knife	Knife
6_2c	3	22399	NA	NA	NA	2	Knife	Knife
6_2c	3	22401	NA	NA	NA	6	Knife	Knife
6_2c	3	22437	NA	NA	NA	2	Knife	Knife
6_2c	3	22446	fork	fork	VERB	2	Knife	Knife
6_2c	3	22545	fork	fork	VERB	7	Knife	Knife
6_2c	3	22581	fork	fork	VERB	3	Knife	Knife
6_2c	3	22588	NA	NA	NA	3	Knife	Knife
6_2c	3	22608	NA	NA	NA	1	Knife	Knife
6_2c	3	22640	left	left	ADJ	1	Knife	Knife
6_2c	3	22661	NA	NA	NA	1	Knife	Knife
6_2c	3	22662	NA	NA	NA	5	Knife	Knife
6_2c	3	22671	NA	NA	NA	9	Knife	Knife
6_2c	3	22680	NA	NA	NA	6	Knife	Knife
6_2c	3	22716	NA	NA	NA	3	Knife	None
6_2c	3	22729	bring	bring	VERB	3	Knife	None
6_2c	3	22734	bring	bring	VERB	1	None	Knife
6_2c	3	22743	them	-PRON-	PRON	3	Knife	Knife
6_2c	3	22752	them	-PRON-	PRON	2	Knife	Fork
6_2c	3	22761	over	over	ADV	2	Knife	Fork
6_2c	3	22765	back	back	ADV	2	Knife	Fork
6_2c	3	22788	back	back	ADV	1	Fork	Fork
6_2c	3	22797	back	back	ADV	3	Fork	Knife
6_2c	3	22816	to	to	ADP	3	Fork	Knife
6_2c	3	22834	NA	NA	NA	3	Fork	Knife
6_2c	3	22842	sink	sink	NOUN	3	Fork	Knife
6_2c	3	22860	NA	NA	NA	1	Knife	Knife
6_2c	3	22995	NA	NA	NA	3	Knife	Knife
6_2c	3	23007	into	into	ADP	3	Knife	Knife
6_2c	3	23020	NA	NA	NA	3	Knife	Knife
6_2c	3	23022	NA	NA	NA	7	Knife	Knife
6_2c	3	23034	sink	sink	NOUN	7	Knife	Knife
6_2c	3	23048	NA	NA	NA	7	Knife	Knife
6_2c	3	23049	NA	NA	NA	3	Knife	Knife
6_2c	3	23058	NA	NA	NA	1	Knife	Knife
6_2c	3	23085	on	on	ADP	1	Knife	Knife
6_2c	3	23093	NA	NA	NA	1	Knife	Knife
6_2c	3	23121	NA	NA	NA	3	Knife	Knife
6_2c	3	23157	NA	NA	NA	1	Knife	Knife
6_2c	3	23202	NA	NA	NA	3	Knife	Knife
6_2c	3	23206	wash	wash	VERB	3	Knife	Knife
6_2c	3	23219	NA	NA	NA	3	Knife	Knife
6_2c	3	23229	utensils	utensil	NOUN	3	Knife	Knife
6_2c	3	23238	utensils	utensil	NOUN	2	Knife	Knife
6_2c	3	23282	NA	NA	NA	2	Knife	Knife
6_2c	3	23346	NA	NA	NA	7	Knife	Knife
6_2c	3	23364	NA	NA	NA	2	Knife	Knife
6_2c	3	23374	off	off	ADP	2	Knife	Knife
6_2c	3	23391	off	off	ADP	6	Knife	Knife
6_2c	3	23392	NA	NA	NA	6	Knife	Knife
6_2c	3	23400	NA	NA	NA	9	Knife	Knife
6_2c	3	23427	NA	NA	NA	6	Knife	None
6_2c	3	23442	then	then	ADV	6	Knife	None
6_2c	3	23446	NA	NA	NA	6	Knife	None
6_2c	3	23490	NA	NA	NA	4	None	None
6_2c	3	23491	pick	pick	VERB	4	None	None
6_2c	3	23508	pick	pick	VERB	8	None	None
6_2c	3	23517	both	both	DET	8	None	None
6_2c	3	23526	both	both	DET	2	None	None
6_2c	3	23562	both	both	DET	8	None	None
6_2c	3	23580	both	both	DET	2	None	None
6_2c	3	23586	of	of	ADP	2	None	None
6_2c	3	23599	NA	NA	NA	2	None	None
6_2c	3	23651	up	up	ADP	2	None	None
6_2c	3	23696	now	now	ADV	2	None	None
6_2c	3	23715	now	now	ADV	8	None	None
6_2c	3	23742	now	now	ADV	4	None	Spoon
6_2c	3	23753	're	be	AUX	4	None	Spoon
6_2c	3	23769	dry	dry	ADJ	4	None	Spoon
6_2c	3	23778	dry	dry	ADJ	8	Spoon	Spoon
6_2c	3	23780	so	so	ADV	8	Spoon	Spoon
6_2c	3	23787	so	so	ADV	3	Spoon	Spoon
6_2c	3	23794	NA	NA	NA	3	Spoon	Spoon
6_2c	3	23796	NA	NA	NA	1	Spoon	Spoon
6_2c	3	23841	NA	NA	NA	3	Spoon	Spoon
6_2c	3	23845	onto	onto	ADP	3	Spoon	Spoon
6_2c	3	23850	onto	onto	ADP	5	Spoon	Spoon
6_2c	3	23868	NA	NA	NA	3	Spoon	Spoon
6_2c	3	23872	counter	counter	NOUN	3	Spoon	Spoon
6_2c	3	23886	counter	counter	NOUN	1	Spoon	Spoon
6_2c	3	23897	NA	NA	NA	1	Spoon	Spoon
6_2c	3	23931	NA	NA	NA	4	Spoon	Spoon
6_2c	3	23949	NA	NA	NA	1	Spoon	Spoon
6_2c	3	24030	NA	NA	NA	4	Spoon	Spoon
6_2c	3	24048	NA	NA	NA	1	Spoon	Spoon
6_2c	3	24097	just	just	ADV	1	Spoon	Spoon
6_2c	3	24165	just	just	ADV	3	Spoon	Spoon
6_2c	3	24167	walked	walk	VERB	3	Spoon	Spoon
6_2c	3	24181	back	back	ADV	3	Spoon	Spoon
6_2c	3	24190	to	to	ADP	3	Spoon	Spoon
6_2c	3	24228	to	to	ADP	4	Spoon	Spoon
6_2c	3	24234	NA	NA	NA	4	Spoon	Spoon
6_2c	3	24242	lunch	lunch	NOUN	4	Spoon	Spoon
6_2c	3	24246	lunch	lunch	NOUN	2	Spoon	Spoon
6_2c	3	24268	table	table	NOUN	2	Spoon	Spoon
6_2c	3	24304	NA	NA	NA	2	Spoon	Spoon
6_2c	3	24345	NA	NA	NA	7	Spoon	Spoon
6_2c	3	24363	NA	NA	NA	2	Spoon	Spoon
6_2c	3	24369	am	be	AUX	2	Spoon	Spoon
6_2c	3	24390	picking	pick	VERB	2	Spoon	Spoon
6_2c	3	24400	NA	NA	NA	2	Spoon	Spoon
6_2c	3	24418	spoon	spoon	NOUN	2	Spoon	Spoon
6_2c	3	24456	from	from	ADP	2	Spoon	Spoon
6_2c	3	24473	NA	NA	NA	2	Spoon	Spoon
6_2c	3	24533	right	right	ADJ	2	Spoon	Spoon
6_2c	3	24547	NA	NA	NA	2	Spoon	Spoon
6_2c	3	24551	and	and	CCONJ	2	Spoon	Spoon
6_2c	3	24561	and	and	CCONJ	1	Spoon	Spoon
6_2c	3	24624	and	and	CCONJ	3	Spoon	Spoon
6_2c	3	24633	and	and	CCONJ	7	Spoon	Spoon
6_2c	3	24646	'm	be	AUX	7	Spoon	Spoon
6_2c	3	24660	'm	be	AUX	1	Spoon	Spoon
6_2c	3	24664	picked	pick	VERB	1	Spoon	Spoon
6_2c	3	24687	picked	pick	VERB	3	Spoon	Spoon
6_2c	3	24696	picked	pick	VERB	5	Spoon	Spoon
6_2c	3	24697	NA	NA	NA	5	Spoon	Spoon
6_2c	3	24714	NA	NA	NA	3	Spoon	Spoon
6_2c	3	24721	ball	ball	NOUN	3	Spoon	Spoon
6_2c	3	24729	NA	NA	NA	3	Spoon	Spoon
6_2c	3	24732	NA	NA	NA	1	Spoon	Spoon
6_2c	3	24768	NA	NA	NA	3	Spoon	Spoon
6_2c	3	24777	NA	NA	NA	7	Spoon	Bowl
6_2c	3	24794	left	left	ADJ	7	Spoon	Bowl
6_2c	3	24795	left	left	ADJ	2	Bowl	Bowl
6_2c	3	24807	NA	NA	NA	2	Bowl	Bowl
6_2c	3	24813	NA	NA	NA	1	Bowl	Bowl
6_2c	3	24869	'm	be	AUX	1	Bowl	Bowl
6_2c	3	24903	walking	walk	VERB	1	Bowl	Bowl
6_2c	3	24912	walking	walk	VERB	3	Bowl	Bowl
6_2c	3	24918	back	back	ADV	3	Bowl	Bowl
6_2c	3	24921	back	back	ADV	5	Bowl	Bowl
6_2c	3	24932	to	to	ADP	5	Bowl	Bowl
6_2c	3	24939	to	to	ADP	3	Bowl	Bowl
6_2c	3	24941	sink	sink	NOUN	3	Bowl	Bowl
6_2c	3	24948	sink	sink	NOUN	1	Bowl	Bowl
6_2c	3	24967	NA	NA	NA	1	Bowl	Bowl
6_2c	3	24975	NA	NA	NA	3	Bowl	Bowl
6_2c	3	24984	NA	NA	NA	7	Bowl	Bowl
6_2c	3	24993	NA	NA	NA	3	Bowl	Bowl
6_2c	3	25002	NA	NA	NA	1	Bowl	Bowl
6_2c	3	25074	NA	NA	NA	3	Bowl	Bowl
6_2c	3	25083	NA	NA	NA	1	Bowl	Bowl
6_2c	3	25092	NA	NA	NA	5	Bowl	Bowl
6_2c	3	25094	folder	folder	NOUN	5	Bowl	Bowl
6_2c	3	25101	folder	folder	NOUN	3	Bowl	Bowl
6_2c	3	25103	NA	NA	NA	3	Bowl	Bowl
6_2c	3	25110	NA	NA	NA	1	Bowl	Bowl
6_2c	3	25173	NA	NA	NA	3	Bowl	Bowl
6_2c	3	25176	then	then	ADV	3	Bowl	Bowl
6_2c	3	25181	NA	NA	NA	3	Bowl	Bowl
6_2c	3	25200	NA	NA	NA	1	Bowl	Bowl
6_2c	3	25218	NA	NA	NA	3	Bowl	Bowl
6_2c	3	25236	NA	NA	NA	1	Bowl	Bowl
6_2c	3	25254	NA	NA	NA	3	Bowl	Bowl
6_2c	3	25290	NA	NA	NA	1	Bowl	Bowl
6_2c	3	25292	sink	sink	NOUN	1	Bowl	Bowl
6_2c	3	25300	NA	NA	NA	1	Bowl	Bowl
6_2c	3	25308	NA	NA	NA	3	Bowl	Bowl
6_2c	3	25317	NA	NA	NA	7	Bowl	Bowl
6_2c	3	25344	NA	NA	NA	2	Bowl	Spoon
6_2c	3	25388	turn	turn	VERB	2	Bowl	Spoon
6_2c	3	25406	on	on	ADP	2	Bowl	Spoon
6_2c	3	25414	NA	NA	NA	2	Bowl	Spoon
6_2c	3	25421	water	water	NOUN	2	Bowl	Spoon
6_2c	3	25431	NA	NA	NA	2	Bowl	Spoon
6_2c	3	25461	NA	NA	NA	6	Spoon	Spoon
6_2c	3	25470	wash	wash	VERB	6	Spoon	Spoon
6_2c	3	25488	wash	wash	VERB	9	Spoon	Spoon
6_2c	3	25498	both	both	DET	9	Spoon	Spoon
6_2c	3	25515	both	both	DET	6	Spoon	None
6_2c	3	25525	NA	NA	NA	6	Spoon	None
6_2c	3	25542	NA	NA	NA	9	None	None
6_2c	3	25560	NA	NA	NA	4	None	None
6_2c	3	25578	NA	NA	NA	8	None	None
6_2c	3	25623	NA	NA	NA	2	None	None
6_2c	3	25687	no	no	INTJ	2	None	None
6_2c	3	25695	no	no	INTJ	6	None	None
6_2c	3	25731	NA	NA	NA	6	None	None
6_2c	3	25767	pick	pick	VERB	3	None	None
6_2c	3	25776	pick	pick	VERB	1	None	None
6_2c	3	25803	pick	pick	VERB	3	None	None
6_2c	3	25811	up	up	ADP	3	None	None
6_2c	3	25829	NA	NA	NA	3	None	None
6_2c	3	25830	NA	NA	NA	2	None	None
6_2c	3	25848	NA	NA	NA	8	None	None
6_2c	3	25865	bowl	bowl	NOUN	8	None	None
6_2c	3	25893	bowl	bowl	NOUN	4	None	None
6_2c	3	25900	with	with	ADP	4	None	None
6_2c	3	25902	with	with	ADP	9	None	None
6_2c	3	25926	NA	NA	NA	9	None	None
6_2c	3	25929	NA	NA	NA	7	None	None
6_2c	3	25934	spoon	spoon	NOUN	7	None	None
6_2c	3	25956	spoon	spoon	NOUN	NA	NA	NA
6_2c	3	25966	NA	NA	NA	NA	NA	NA
6_2c	4	25965	NA	NA	NA	8	None	None
6_2c	4	26046	NA	NA	NA	2	None	None
6_2c	4	26064	NA	NA	NA	1	None	None
6_2c	4	26075	am	be	AUX	1	None	None
6_2c	4	26100	am	be	AUX	3	None	None
6_2c	4	26109	am	be	AUX	5	None	None
6_2c	4	26118	am	be	AUX	8	None	None
6_2c	4	26126	walking	walk	VERB	8	None	None
6_2c	4	26160	towards	towards	ADP	8	None	None
6_2c	4	26163	towards	towards	ADP	2	None	None
6_2c	4	26169	NA	NA	NA	2	None	None
6_2c	4	26208	NA	NA	NA	4	None	None
6_2c	4	26210	because	because	SCONJ	4	None	None
6_2c	4	26217	because	because	SCONJ	7	None	None
6_2c	4	26228	NA	NA	NA	7	None	None
6_2c	4	26235	NA	NA	NA	1	None	None
6_2c	4	26236	remember	remember	VERB	1	None	None
6_2c	4	26277	seeing	see	VERB	1	None	None
6_2c	4	26291	a	a	DET	1	None	None
6_2c	4	26307	NA	NA	NA	1	None	None
6_2c	4	26316	NA	NA	NA	3	None	None
6_2c	4	26334	NA	NA	NA	1	None	None
6_2c	4	26335	sitting	sit	VERB	1	None	None
6_2c	4	26360	on	on	ADP	1	None	None
6_2c	4	26370	on	on	ADP	4	None	None
6_2c	4	26378	NA	NA	NA	4	None	None
6_2c	4	26387	chair	chair	NOUN	4	None	None
6_2c	4	26388	chair	chair	NOUN	5	None	None
6_2c	4	26397	chair	chair	NOUN	3	None	None
6_2c	4	26401	next	next	ADV	3	None	None
6_2c	4	26406	NA	NA	NA	3	None	None
6_2c	4	26433	NA	NA	NA	4	None	None
6_2c	4	26451	NA	NA	NA	5	None	None
6_2c	4	26460	NA	NA	NA	3	None	None
6_2c	4	26514	NA	NA	NA	1	None	None
6_2c	4	26532	NA	NA	NA	3	None	None
6_2c	4	26537	found	find	VERB	3	None	None
6_2c	4	26541	found	find	VERB	7	None	Bear
6_2c	4	26550	found	find	VERB	9	Bear	Bear
6_2c	4	26559	NA	NA	NA	9	Bear	Bear
6_2c	4	26568	NA	NA	NA	5	Bear	Bear
6_2c	4	26577	NA	NA	NA	3	Bear	Bear
6_2c	4	26590	now	now	ADV	3	Bear	Bear
6_2c	4	26595	now	now	ADV	5	Bear	Bear
6_2c	4	26622	now	now	ADV	9	Bear	Bear
6_2c	4	26626	'm	be	AUX	9	Bear	Bear
6_2c	4	26630	going	go	VERB	9	Bear	Bear
6_2c	4	26631	going	go	VERB	5	Bear	Bear
6_2c	4	26635	NA	NA	NA	5	Bear	Bear
6_2c	4	26639	pick	pick	VERB	5	Bear	Bear
6_2c	4	26640	pick	pick	VERB	6	Bear	Bear
6_2c	4	26648	it	-PRON-	PRON	6	Bear	Bear
6_2c	4	26653	up	up	ADP	6	Bear	Bear
6_2c	4	26658	with	with	ADP	5	Bear	Bear
6_2c	4	26676	with	with	ADP	3	Bear	Bear
6_2c	4	26682	my	-PRON-	DET	3	Bear	Bear
6_2c	4	26691	hand	hand	NOUN	3	Bear	Bear
6_2c	4	26705	NA	NA	NA	3	Bear	Bear
6_2c	4	26712	NA	NA	NA	1	Bear	Bear
6_2c	4	26739	NA	NA	NA	3	Bear	Bear
6_2c	4	26748	NA	NA	NA	5	Bear	Bear
6_2c	4	26766	NA	NA	NA	4	Bear	Bear
6_2c	4	26793	NA	NA	NA	3	Bear	Bear
6_2c	4	26811	NA	NA	NA	1	Bear	Bear
6_2c	4	26852	it	-PRON-	PRON	1	Bear	Bear
6_2c	4	26865	it	-PRON-	PRON	3	Bear	Bear
6_2c	4	26874	it	-PRON-	PRON	5	Bear	Bear
6_2c	4	26887	looks	look	VERB	5	Bear	Bear
6_2c	4	26928	looks	look	VERB	4	Bear	Bear
6_2c	4	26932	like	like	SCONJ	4	Bear	Bear
6_2c	4	26937	like	like	SCONJ	3	Bear	Bear
6_2c	4	26946	like	like	SCONJ	1	Bear	Bear
6_2c	4	26955	like	like	SCONJ	3	Bear	Bear
6_2c	4	26959	rabbit	rabbit	NOUN	3	Bear	Bear
6_2c	4	26973	rabbit	rabbit	NOUN	4	Bear	Bear
6_2c	4	26991	rabbit	rabbit	NOUN	5	Bear	Bear
6_2c	4	26993	NA	NA	NA	5	Bear	Bear
6_2c	4	27009	NA	NA	NA	4	Bear	Bear
6_2c	4	27018	NA	NA	NA	5	Bear	Bear
6_2c	4	27027	NA	NA	NA	8	Bear	Bear
6_2c	4	27054	NA	NA	NA	3	Bear	Bear
6_2c	4	27072	NA	NA	NA	1	Bear	Bear
6_2c	4	27126	NA	NA	NA	3	Bear	Bear
6_2c	4	27135	NA	NA	NA	9	Bear	Bear
6_2c	4	27153	NA	NA	NA	4	Bear	Bear
6_2c	4	27171	NA	NA	NA	7	Bear	Bear
6_2c	4	27180	NA	NA	NA	3	Bear	Bear
6_2c	4	27207	NA	NA	NA	5	Bear	Bear
6_2c	4	27234	NA	NA	NA	3	Bear	Bear
6_2c	4	27239	just	just	ADV	3	Bear	Bear
6_2c	4	27243	just	just	ADV	1	Bear	Bear
6_2c	4	27252	just	just	ADV	3	Bear	Bear
6_2c	4	27257	bought	buy	VERB	3	Bear	Bear
6_2c	4	27261	bought	buy	VERB	4	Bear	Bear
6_2c	4	27265	NA	NA	NA	4	Bear	Bear
6_2c	4	27288	NA	NA	NA	3	Bear	Bear
6_2c	4	27292	rabbit	rabbit	NOUN	3	Bear	Bear
6_2c	4	27297	rabbit	rabbit	NOUN	5	Bear	Bear
6_2c	4	27306	rabbit	rabbit	NOUN	4	Bear	Bear
6_2c	4	27319	or	or	CCONJ	4	Bear	Bear
6_2c	4	27324	or	or	CCONJ	3	Bear	Bear
6_2c	4	27342	or	or	CCONJ	4	Bear	Bear
6_2c	4	27350	NA	NA	NA	4	Bear	Bear
6_2c	4	27355	bunny	bunny	NOUN	4	Bear	Bear
6_2c	4	27368	NA	NA	NA	4	Bear	Bear
6_2c	4	27378	NA	NA	NA	3	Bear	Bear
6_2c	4	27387	NA	NA	NA	1	Bear	Bear
6_2c	4	27414	NA	NA	NA	4	Bear	Bear
6_2c	4	27432	NA	NA	NA	1	Bear	Bear
6_2c	4	27450	NA	NA	NA	4	Bear	Bear
